Filters
Region filter: All
Infection type filter: Bloodstream
Bacterial pathogen filter: Acinetobacter spp.

Summary values with at least 10 BCIs with AST results
"Specimen","PathogenName","AntibioticName","Min","Q1","Median","Q3","Max","CTAsCount","TotalBCIsWithAST"
"Bloodstream","Acinetobacter spp.","Imipenem","MDA","Republic of Moldova","European Region",61,52,85.245901639
"Bloodstream","Acinetobacter spp.","Meropenem","MDA","Republic of Moldova","European Region",62,53,85.483870968
"Bloodstream","Acinetobacter spp.","Colistin","MDV","Maldives","South-East Asia Region",12,1,8.333333333
"Bloodstream","Acinetobacter spp.","Gentamicin","MDV","Maldives","South-East Asia Region",12,4,33.333333333
"Bloodstream","Acinetobacter spp.","Imipenem","MDV","Maldives","South-East Asia Region",12,3,25
"Bloodstream","Acinetobacter spp.","Meropenem","MDV","Maldives","South-East Asia Region",12,3,25
"Bloodstream","Acinetobacter spp.","Amikacin","MKD","North Macedonia","European Region",32,30,93.75
"Bloodstream","Acinetobacter spp.","Colistin","MKD","North Macedonia","European Region",20,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","MKD","North Macedonia","European Region",32,31,96.875
"Bloodstream","Acinetobacter spp.","Imipenem","MKD","North Macedonia","European Region",31,31,100
"Bloodstream","Acinetobacter spp.","Meropenem","MKD","North Macedonia","European Region",31,30,96.774193548
"Bloodstream","Acinetobacter spp.","Amikacin","MLI","Mali","African Region",23,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","MLI","Mali","African Region",22,6,27.272727273
"Bloodstream","Acinetobacter spp.","Imipenem","MLI","Mali","African Region",20,7,35
"Bloodstream","Acinetobacter spp.","Meropenem","MLI","Mali","African Region",10,4,40
"Bloodstream","Acinetobacter spp.","Amikacin","MLT","Malta","European Region",22,1,4.545454545
"Bloodstream","Acinetobacter spp.","Colistin","MLT","Malta","European Region",19,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","MLT","Malta","European Region",23,1,4.347826087
"Bloodstream","Acinetobacter spp.","Imipenem","MLT","Malta","European Region",22,1,4.545454545
"Bloodstream","Acinetobacter spp.","Meropenem","MLT","Malta","European Region",23,1,4.347826087
"Bloodstream","Acinetobacter spp.","Amikacin","MMR","Myanmar","South-East Asia Region",12,1,8.333333333
"Bloodstream","Acinetobacter spp.","Gentamicin","MMR","Myanmar","South-East Asia Region",12,3,25
"Bloodstream","Acinetobacter spp.","Imipenem","MMR","Myanmar","South-East Asia Region",12,4,33.333333333
"Bloodstream","Acinetobacter spp.","Gentamicin","MOZ","Mozambique","African Region",11,6,54.545454545
"Bloodstream","Acinetobacter spp.","Amikacin","MUS","Mauritius","African Region",213,155,72.769953052
"Bloodstream","Acinetobacter spp.","Colistin","MUS","Mauritius","African Region",213,1,0.469483568
"Bloodstream","Acinetobacter spp.","Gentamicin","MUS","Mauritius","African Region",213,182,85.44600939
"Bloodstream","Acinetobacter spp.","Imipenem","MUS","Mauritius","African Region",213,179,84.037558685
"Bloodstream","Acinetobacter spp.","Meropenem","MUS","Mauritius","African Region",213,181,84.976525822
"Bloodstream","Acinetobacter spp.","Amikacin","MWI","Malawi","African Region",46,7,15.217391304
"Bloodstream","Acinetobacter spp.","Gentamicin","MWI","Malawi","African Region",48,30,62.5
"Bloodstream","Acinetobacter spp.","Meropenem","MWI","Malawi","African Region",53,22,41.509433962
"Bloodstream","Acinetobacter spp.","Amikacin","MYS","Malaysia","Western Pacific Region",2659,883,33.207972922
"Bloodstream","Acinetobacter spp.","Colistin","MYS","Malaysia","Western Pacific Region",34,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","MYS","Malaysia","Western Pacific Region",2652,993,37.443438914
"Bloodstream","Acinetobacter spp.","Imipenem","MYS","Malaysia","Western Pacific Region",2657,1299,48.889725254
"Bloodstream","Acinetobacter spp.","Meropenem","MYS","Malaysia","Western Pacific Region",2640,1318,49.924242424
"Bloodstream","Acinetobacter spp.","Tigecycline","MYS","Malaysia","Western Pacific Region",211,27,12.796208531
"Bloodstream","Acinetobacter spp.","Amikacin","NGA","Nigeria","African Region",32,4,12.5
"Bloodstream","Acinetobacter spp.","Gentamicin","NGA","Nigeria","African Region",36,15,41.666666667
"Bloodstream","Acinetobacter spp.","Meropenem","NGA","Nigeria","African Region",24,12,50
"Bloodstream","Acinetobacter spp.","Amikacin","NLD","Netherlands (Kingdom of the)","European Region",25,2,8
"Bloodstream","Acinetobacter spp.","Gentamicin","NLD","Netherlands (Kingdom of the)","European Region",115,6,5.217391304
"Bloodstream","Acinetobacter spp.","Imipenem","NLD","Netherlands (Kingdom of the)","European Region",69,1,1.449275362
"Bloodstream","Acinetobacter spp.","Meropenem","NLD","Netherlands (Kingdom of the)","European Region",139,2,1.438848921
"Bloodstream","Acinetobacter spp.","Gentamicin","NOR","Norway","European Region",25,0,0
"Bloodstream","Acinetobacter spp.","Meropenem","NOR","Norway","European Region",33,0,0
"Bloodstream","Acinetobacter spp.","Amikacin","NPL","Nepal","South-East Asia Region",486,226,46.502057613
"Bloodstream","Acinetobacter spp.","Gentamicin","NPL","Nepal","South-East Asia Region",492,232,47.154471545
"Bloodstream","Acinetobacter spp.","Imipenem","NPL","Nepal","South-East Asia Region",273,142,52.014652015
"Bloodstream","Acinetobacter spp.","Meropenem","NPL","Nepal","South-East Asia Region",451,212,47.006651885
"Bloodstream","Acinetobacter spp.","Amikacin","OMN","Oman","Eastern Mediterranean Region",234,115,49.145299145
"Bloodstream","Acinetobacter spp.","Colistin","OMN","Oman","Eastern Mediterranean Region",39,3,7.692307692
"Bloodstream","Acinetobacter spp.","Gentamicin","OMN","Oman","Eastern Mediterranean Region",232,124,53.448275862
"Bloodstream","Acinetobacter spp.","Imipenem","OMN","Oman","Eastern Mediterranean Region",128,68,53.125
"Bloodstream","Acinetobacter spp.","Meropenem","OMN","Oman","Eastern Mediterranean Region",231,129,55.844155844
"Bloodstream","Acinetobacter spp.","Tigecycline","OMN","Oman","Eastern Mediterranean Region",18,10,55.555555556
"Bloodstream","Acinetobacter spp.","Amikacin","PAK","Pakistan","Eastern Mediterranean Region",2642,1512,57.229371688
"Bloodstream","Acinetobacter spp.","Colistin","PAK","Pakistan","Eastern Mediterranean Region",951,24,2.523659306
"Bloodstream","Acinetobacter spp.","Gentamicin","PAK","Pakistan","Eastern Mediterranean Region",2063,1123,54.435288415
"Bloodstream","Acinetobacter spp.","Imipenem","PAK","Pakistan","Eastern Mediterranean Region",2456,1638,66.693811075
"Bloodstream","Acinetobacter spp.","Meropenem","PAK","Pakistan","Eastern Mediterranean Region",2482,1708,68.815471394
"Bloodstream","Acinetobacter spp.","Minocycline","PAK","Pakistan","Eastern Mediterranean Region",878,30,3.416856492
"Bloodstream","Acinetobacter spp.","Amikacin","PER","Peru","Region of the Americas",51,6,11.764705882
"Bloodstream","Acinetobacter spp.","Colistin","PER","Peru","Region of the Americas",57,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","PER","Peru","Region of the Americas",123,79,64.227642276
"Bloodstream","Acinetobacter spp.","Imipenem","PER","Peru","Region of the Americas",11,9,81.818181818
"Bloodstream","Acinetobacter spp.","Meropenem","PER","Peru","Region of the Americas",12,9,75
"Bloodstream","Acinetobacter spp.","Amikacin","PHL","Philippines","Western Pacific Region",1007,278,27.606752731
"Bloodstream","Acinetobacter spp.","Colistin","PHL","Philippines","Western Pacific Region",398,10,2.512562814
"Bloodstream","Acinetobacter spp.","Doripenem","PHL","Philippines","Western Pacific Region",60,24,40
"Bloodstream","Acinetobacter spp.","Gentamicin","PHL","Philippines","Western Pacific Region",1428,426,29.831932773
"Bloodstream","Acinetobacter spp.","Imipenem","PHL","Philippines","Western Pacific Region",1496,622,41.577540107
"Bloodstream","Acinetobacter spp.","Meropenem","PHL","Philippines","Western Pacific Region",1571,605,38.510502864
"Bloodstream","Acinetobacter spp.","Minocycline","PHL","Philippines","Western Pacific Region",659,22,3.338391502
"Bloodstream","Acinetobacter spp.","Amikacin","POL","Poland","European Region",396,261,65.909090909
"Bloodstream","Acinetobacter spp.","Colistin","POL","Poland","European Region",48,2,4.166666667
"Bloodstream","Acinetobacter spp.","Gentamicin","POL","Poland","European Region",425,291,68.470588235
"Bloodstream","Acinetobacter spp.","Imipenem","POL","Poland","European Region",425,345,81.176470588
"Bloodstream","Acinetobacter spp.","Meropenem","POL","Poland","European Region",20,10,50
"Bloodstream","Acinetobacter spp.","Amikacin","PSE","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region",102,67,65.68627451
"Bloodstream","Acinetobacter spp.","Colistin","PSE","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region",52,0,0
"Bloodstream","Acinetobacter spp.","Gentamicin","PSE","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region",102,66,64.705882353
"Bloodstream","Acinetobacter spp.","Imipenem","PSE","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region",76,40,52.631578947
"Bloodstream","Acinetobacter spp.","Meropenem","PSE","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region",120,77,64.166666667
"Bloodstream","Acinetobacter spp.","Amikacin","QAT","Qatar","Eastern Mediterranean Region",41,1,2.43902439
"Bloodstream","Acinetobacter spp.","Gentamicin","QAT","Qatar","Eastern Mediterranean Region",43,3,6.976744186
"Bloodstream","Acinetobacter spp.","Imipenem","QAT","Qatar","Eastern Mediterranean Region",39,1,2.564102564
"Bloodstream","Acinetobacter spp.","Meropenem","QAT","Qatar","Eastern Mediterranean Region",42,1,2.380952381
"Bloodstream","Acinetobacter spp.","Tigecycline","QAT","Qatar","Eastern Mediterranean Region",28,2,7.142857143
"Bloodstream","Acinetobacter spp.","Amikacin","RUS","Russian Federation","European Region",1376,1186,86.191860465
"Bloodstream","Acinetobacter spp.","Colistin","RUS","Russian Federation","European Region",646,23,3.560371517
"Bloodstream","Acinetobacter spp.","Gentamicin","RUS","Russian Federation","European Region",1041,726,69.740634006
"Bloodstream","Acinetobacter spp.","Imipenem","RUS","Russian Federation","European Region",1302,1149,88.248847926
"Bloodstream","Acinetobacter spp.","Meropenem","RUS","Russian Federation","European Region",1344,676,50.297619048
"Bloodstream","Acinetobacter spp.","Amikacin","SAU","Saudi Arabia","Eastern Mediterranean Region",129,81,62.790697674
"Bloodstream","Acinetobacter spp.","Colistin","SAU","Saudi Arabia","Eastern Mediterranean Region",88,11,12.5
"Bloodstream","Acinetobacter spp.","Gentamicin","SAU","Saudi Arabia","Eastern Mediterranean Region",167,86,51.497005988
"Bloodstream","Acinetobacter spp.","Imipenem","SAU","Saudi Arabia","Eastern Mediterranean Region",155,120,77.419354839
"Bloodstream","Acinetobacter spp.","Meropenem","SAU","Saudi Arabia","Eastern Mediterranean Region",167,118,70.658682635
"Bloodstream","Acinetobacter spp.","Tigecycline","SAU","Saudi Arabia","Eastern Mediterranean Region",74,10,13.513513514
"Bloodstream","Acinetobacter spp.","Amikacin","SGP","Singapore","Western Pacific Region",47,8,17.021276596
"Bloodstream","Acinetobacter spp.","Gentamicin","SGP","Singapore","Western Pacific Region",46,6,13.043478261
"Bloodstream","Acinetobacter spp.","Meropenem","SGP","Singapore","Western Pacific Region",47,10,21.276595745
"Bloodstream","Acinetobacter spp.","Amikacin","SWE","Sweden","European Region",70,6,8.571428571
"Bloodstream","Acinetobacter spp.","Gentamicin","SWE","Sweden","European Region",87,1,1.149425287
"Bloodstream","Acinetobacter spp.","Imipenem","SWE","Sweden","European Region",125,3,2.4
"Bloodstream","Acinetobacter spp.","Meropenem","SWE","Sweden","European Region",31,0,0
"Bloodstream","Acinetobacter spp.","Amikacin","THA","Thailand","South-East Asia Region",1874,871,46.478121665
"Bloodstream","Acinetobacter spp.","Colistin","THA","Thailand","South-East Asia Region",1110,9,0.810810811
"Bloodstream","Acinetobacter spp.","Doripenem","THA","Thailand","South-East Asia Region",656,415,63.262195122
"Bloodstream","Acinetobacter spp.","Gentamicin","THA","Thailand","South-East Asia Region",1533,848,55.316373125
"Bloodstream","Acinetobacter spp.","Imipenem","THA","Thailand","South-East Asia Region",2078,1357,65.303176131
"Bloodstream","Acinetobacter spp.","Meropenem","THA","Thailand","South-East Asia Region",2095,1362,65.011933174
"Bloodstream","Acinetobacter spp.","Amikacin","TLS","Timor-Leste","South-East Asia Region",17,2,11.764705882
"Bloodstream","Acinetobacter spp.","Gentamicin","TLS","Timor-Leste","South-East Asia Region",16,5,31.25
"Bloodstream","Acinetobacter spp.","Meropenem","TLS","Timor-Leste","South-East Asia Region",17,6,35.294117647
"Bloodstream","Acinetobacter spp.","Amikacin","TUN","Tunisia","Eastern Mediterranean Region",163,120,73.619631902
"Bloodstream","Acinetobacter spp.","Colistin","TUN","Tunisia","Eastern Mediterranean Region",66,16,24.242424242
"Bloodstream","Acinetobacter spp.","Gentamicin","TUN","Tunisia","Eastern Mediterranean Region",164,135,82.317073171
"Bloodstream","Acinetobacter spp.","Imipenem","TUN","Tunisia","Eastern Mediterranean Region",158,131,82.911392405
"Bloodstream","Acinetobacter spp.","Meropenem","TUN","Tunisia","Eastern Mediterranean Region",155,132,85.161290323
"Bloodstream","Acinetobacter spp.","Amikacin","TUR","T<U+00FC>rkiye","European Region",2976,2531,85.047043011
"Bloodstream","Acinetobacter spp.","Colistin","TUR","T<U+00FC>rkiye","European Region",1262,159,12.599049128
"Bloodstream","Acinetobacter spp.","Gentamicin","TUR","T<U+00FC>rkiye","European Region",1557,1343,86.255619782
"Bloodstream","Acinetobacter spp.","Imipenem","TUR","T<U+00FC>rkiye","European Region",2726,2471,90.645634629
"Bloodstream","Acinetobacter spp.","Meropenem","TUR","T<U+00FC>rkiye","European Region",2952,2642,89.498644986
"Bloodstream","Acinetobacter spp.","Amikacin","TZA","United Republic of Tanzania","African Region",227,85,37.444933921
"Bloodstream","Acinetobacter spp.","Gentamicin","TZA","United Republic of Tanzania","African Region",213,131,61.502347418
"Bloodstream","Acinetobacter spp.","Imipenem","TZA","United Republic of Tanzania","African Region",31,16,51.612903226
"Bloodstream","Acinetobacter spp.","Meropenem","TZA","United Republic of Tanzania","African Region",220,107,48.636363636
"Bloodstream","Acinetobacter spp.","Amikacin","UKR","Ukraine","European Region",257,205,79.766536965
"Bloodstream","Acinetobacter spp.","Colistin","UKR","Ukraine","European Region",82,2,2.43902439
"Bloodstream","Acinetobacter spp.","Gentamicin","UKR","Ukraine","European Region",228,133,58.333333333
"Bloodstream","Acinetobacter spp.","Imipenem","UKR","Ukraine","European Region",213,173,81.220657277
"Bloodstream","Acinetobacter spp.","Meropenem","UKR","Ukraine","European Region",261,207,79.310344828
"Bloodstream","Acinetobacter spp.","Amikacin","XKX","Kosovo","European Region",29,27,93.103448276
"Bloodstream","Acinetobacter spp.","Colistin","XKX","Kosovo","European Region",29,4,13.793103448
"Bloodstream","Acinetobacter spp.","Gentamicin","XKX","Kosovo","European Region",28,25,89.285714286
"Bloodstream","Acinetobacter spp.","Imipenem","XKX","Kosovo","European Region",29,27,93.103448276
"Bloodstream","Acinetobacter spp.","Meropenem","XKX","Kosovo","European Region",29,27,93.103448276
"Bloodstream","Acinetobacter spp.","Amikacin","YEM","Yemen","Eastern Mediterranean Region",50,29,58
"Bloodstream","Acinetobacter spp.","Colistin","YEM","Yemen","Eastern Mediterranean Region",12,3,25
"Bloodstream","Acinetobacter spp.","Gentamicin","YEM","Yemen","Eastern Mediterranean Region",45,27,60
"Bloodstream","Acinetobacter spp.","Imipenem","YEM","Yemen","Eastern Mediterranean Region",53,28,52.830188679
"Bloodstream","Acinetobacter spp.","Meropenem","YEM","Yemen","Eastern Mediterranean Region",54,37,68.518518519
"Bloodstream","Acinetobacter spp.","Amikacin","ZAF","South Africa","African Region",2942,1704,57.919782461
"Bloodstream","Acinetobacter spp.","Gentamicin","ZAF","South Africa","African Region",5878,3858,65.634569581
"Bloodstream","Acinetobacter spp.","Imipenem","ZAF","South Africa","African Region",5873,4157,70.781542653
"Bloodstream","Acinetobacter spp.","Meropenem","ZAF","South Africa","African Region",5847,4243,72.567128442
"Bloodstream","Acinetobacter spp.","Amikacin","ZMB","Zambia","African Region",26,2,7.692307692
"Bloodstream","Acinetobacter spp.","Gentamicin","ZMB","Zambia","African Region",22,10,45.454545455
"Bloodstream","Acinetobacter spp.","Imipenem","ZMB","Zambia","African Region",20,4,20
"Bloodstream","Acinetobacter spp.","Meropenem","ZMB","Zambia","African Region",15,9,60
